"","def_w1","def_w2","econ_w1","econ_w2","soc_w1","soc_w2","EG1_BINDING_SHORT","EG2_BINDING_SHORT","authority1","authority2","loyalty1","loyalty2","purity1","purity2","EG1_IND_SHORT","EG2_IND_SHORT","fairness1","fairness2","harm1","harm2","AGE","Q50","sex_num","Q17_02","Q17_06","Q17_09","Q17_15","Q17_18","Q17_23","Q17_24","Q17_04","Q17_21","Q17_26","Q17_12","Q17_28","Q17_30","RETEST_Q17_02","RETEST_Q17_06","RETEST_Q17_09","RETEST_Q17_15","RETEST_Q17_18","RETEST_Q17_23","RETEST_Q17_24","RETEST_Q17_04","RETEST_Q17_21","RETEST_Q17_26","RETEST_Q17_12","RETEST_Q17_28","RETEST_Q17_30"
"94",NA,2.66666666666667,NA,1.6,NA,1.85714285714286,NA,3.5,NA,3.5,NA,3,NA,4,NA,3.75,NA,4,NA,3.5,64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,2,1,1,3,1,2,3,3
"95",NA,1.66666666666667,NA,1.8,NA,1.85714285714286,NA,4.5,NA,5,NA,4,NA,4.5,NA,4.5,NA,4,NA,5,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,1,1,3,1,1,3,1
"96",NA,1.66666666666667,NA,1,NA,2.14285714285714,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,50,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,3,1,1,1,1,1,3,1
"97",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,3.5,NA,3.5,NA,2.5,NA,4.5,NA,2.25,NA,3,NA,1.5,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,1,1,1,1,1,3,1
"98",NA,2.33333333333333,NA,1,NA,1.28571428571429,NA,1.66666666666667,NA,0,NA,3,NA,2,NA,1.5,NA,0.5,NA,2.5,55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,1,1,1,1,3,3
"99",NA,2.66666666666667,NA,1,NA,1.57142857142857,NA,2.16666666666667,NA,1.5,NA,2.5,NA,2.5,NA,3.25,NA,4,NA,2.5,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,1,1,2,3,3
"100",NA,1.33333333333333,NA,1,NA,1.57142857142857,NA,1.33333333333333,NA,2.5,NA,0,NA,1.5,NA,1.25,NA,2.5,NA,0,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,3,1,1,1,1,1,2,1
"101",NA,2.33333333333333,NA,1.8,NA,1.14285714285714,NA,4,NA,4,NA,3.5,NA,4.5,NA,4.5,NA,4.5,NA,4.5,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,3,1,3,3,1
"102",NA,1.33333333333333,NA,1.6,NA,1,NA,1.83333333333333,NA,2,NA,1.5,NA,2,NA,2.75,NA,3,NA,2.5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,1
"103",NA,3,NA,1.8,NA,1.85714285714286,NA,2.16666666666667,NA,2.5,NA,1.5,NA,2.5,NA,1.25,NA,1.5,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,3,1,3,3,3
"104",NA,3,NA,1.4,NA,1.71428571428571,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3.25,NA,3,NA,3.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,1,1,3,1,3,3,3
"105",NA,3,NA,1,NA,2,NA,4.16666666666667,NA,3.5,NA,4.5,NA,4.5,NA,4,NA,4,NA,4,61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,1,3,1,1,1,3,3,3
"106",NA,1,NA,1.4,NA,2.28571428571429,NA,2.66666666666667,NA,3,NA,2.5,NA,2.5,NA,4,NA,4,NA,4,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,1,1,1,2,1,1,1,1
"107",NA,1.66666666666667,NA,1,NA,2.57142857142857,NA,3,NA,2.5,NA,2.5,NA,4,NA,2.5,NA,2.5,NA,2.5,66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,2,1,1,1,1,3,1
"108",NA,2,NA,1,NA,2.57142857142857,NA,1.33333333333333,NA,1.5,NA,1.5,NA,1,NA,3.25,NA,4.5,NA,2,64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,2,3,3,1,1,1,2,3,1
"109",NA,1.66666666666667,NA,1.2,NA,1.28571428571429,NA,3.33333333333333,NA,3.5,NA,3,NA,3.5,NA,4.25,NA,4,NA,4.5,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,1,3,1
"110",NA,1,NA,1.6,NA,2,NA,2.16666666666667,NA,2.5,NA,2,NA,2,NA,3.25,NA,4,NA,2.5,62,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,3,1,1,1,1,1,1
"111",NA,2,NA,1,NA,1.85714285714286,NA,2,NA,1.5,NA,2.5,NA,2,NA,5,NA,5,NA,5,57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1,1,2,1,1,1,2,2,2
"112",NA,1.66666666666667,NA,1.8,NA,1.85714285714286,NA,3.16666666666667,NA,3,NA,4,NA,2.5,NA,3.5,NA,3.5,NA,3.5,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,3,1,1,3,1
"113",NA,1.66666666666667,NA,2,NA,1.85714285714286,NA,3,NA,3.5,NA,2,NA,3.5,NA,3.5,NA,3.5,NA,3.5,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,2,1,1,3,1
"114",NA,1.66666666666667,NA,1.6,NA,1.28571428571429,NA,2.66666666666667,NA,2.5,NA,2.5,NA,3,NA,1.25,NA,2,NA,0.5,55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,2,3,1,1,3,1
"115",NA,1.66666666666667,NA,1.8,NA,1.28571428571429,NA,3,NA,3.5,NA,3,NA,2.5,NA,3.5,NA,3.5,NA,3.5,60,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,3,1,1,3,1
"116",NA,1.33333333333333,NA,1.4,NA,1.42857142857143,NA,2,NA,2,NA,2,NA,2,NA,3.5,NA,3.5,NA,3.5,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,3,1,1,2,1
"117",NA,2.66666666666667,NA,1.8,NA,1.71428571428571,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,1,1,3,1,2,3,3
"118",NA,3,NA,1.6,NA,1.71428571428571,NA,3.5,NA,4,NA,2.5,NA,4,NA,2.5,NA,3.5,NA,1.5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,1,1,1,1,3,3,3
"119",NA,3,NA,1,NA,1.57142857142857,NA,4.16666666666667,NA,3.5,NA,4,NA,5,NA,4.25,NA,4,NA,4.5,56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,3,3,3
"120",NA,1.33333333333333,NA,1.4,NA,1.85714285714286,NA,3,NA,3,NA,2,NA,4,NA,3.75,NA,4,NA,3.5,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,3,2,1,1,1,2,1
"121",NA,1.66666666666667,NA,1,NA,1.71428571428571,NA,3.66666666666667,NA,4,NA,3,NA,4,NA,4.75,NA,4.5,NA,5,55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,2,1,1,1,2,2,1
"122",NA,2.33333333333333,NA,1,NA,1.57142857142857,NA,3.5,NA,2.5,NA,3.5,NA,4.5,NA,2.75,NA,4,NA,1.5,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,2,2,3
"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,2.66666666666667,NA,1.2,NA,1.28571428571429,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,4,NA,4,NA,4,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,3,3,2
"125",NA,1.66666666666667,NA,2.2,NA,1.57142857142857,NA,3.66666666666667,NA,3.5,NA,3.5,NA,4,NA,3,NA,3,NA,3,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,3,1,1,3,1
"126",NA,1.33333333333333,NA,1.6,NA,2.57142857142857,NA,4.16666666666667,NA,4,NA,4,NA,4.5,NA,4.25,NA,4,NA,4.5,66,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,2,3,1,1,2,1,2,1
"127",NA,1.66666666666667,NA,1.4,NA,2.57142857142857,NA,3.66666666666667,NA,3,NA,4,NA,4,NA,3.5,NA,4,NA,3,65,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,2,1,1,1,1,3,1
"128",NA,1.66666666666667,NA,1,NA,1.85714285714286,NA,3.5,NA,3,NA,4,NA,3.5,NA,5,NA,5,NA,5,49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,1,1,1,1,1,1,1,3,1
"129",NA,1.33333333333333,NA,1.2,NA,2.14285714285714,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,2,1,1,1,1,2,1
"130",NA,1.33333333333333,NA,1.2,NA,1.71428571428571,NA,2.83333333333333,NA,1.5,NA,3.5,NA,3.5,NA,3.5,NA,4,NA,3,64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,1,1,1,1,1,1,1,2
"131",NA,1.66666666666667,NA,1.2,NA,1.85714285714286,NA,3.83333333333333,NA,4,NA,3.5,NA,4,NA,3.5,NA,4,NA,3,61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,3,1
"132",NA,2.33333333333333,NA,1,NA,1.85714285714286,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,3,3
"133",NA,2.66666666666667,NA,1.2,NA,1.57142857142857,NA,4,NA,3.5,NA,4,NA,4.5,NA,4.25,NA,4.5,NA,4,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,2,1,1,1,1,3,2,3
"134",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,1.16666666666667,NA,1.5,NA,0.5,NA,1.5,NA,4.5,NA,5,NA,4,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,2,1,1,1,1,1,1,3
"135",NA,1.33333333333333,NA,1.2,NA,1.57142857142857,NA,2.16666666666667,NA,2.5,NA,1.5,NA,2.5,NA,3,NA,4,NA,2,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,1,1,1,1,2,1
"136",NA,2.33333333333333,NA,1.4,NA,1.42857142857143,NA,2.16666666666667,NA,2.5,NA,2.5,NA,1.5,NA,2.75,NA,3,NA,2.5,60,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,2,1,1,2,1,2,3,2
"137",NA,3,NA,1,NA,1.57142857142857,NA,3,NA,3,NA,3,NA,3,NA,3.5,NA,3.5,NA,3.5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,3,3,3
"138",NA,1.66666666666667,NA,1,NA,1.71428571428571,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,2,1,1,1,1,1,3,1
"139",NA,3,NA,1,NA,1.42857142857143,NA,3.83333333333333,NA,3.5,NA,3,NA,5,NA,4,NA,5,NA,3,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,1,1,1,3,3,3
"140",NA,2.33333333333333,NA,1.2,NA,1.85714285714286,NA,2.5,NA,2,NA,2.5,NA,3,NA,3.5,NA,3.5,NA,3.5,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,2,1,1,1,2,3,2
"141",NA,1.66666666666667,NA,1.8,NA,1.57142857142857,NA,2.83333333333333,NA,2.5,NA,3,NA,3,NA,3.5,NA,3.5,NA,3.5,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,2,1,1,1,1,1,3,1
"142",NA,1.33333333333333,NA,1,NA,1.57142857142857,NA,2.5,NA,3.5,NA,2,NA,2,NA,4.25,NA,4.5,NA,4,61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,2,1
"143",NA,1.33333333333333,NA,1,NA,1.57142857142857,NA,2.33333333333333,NA,3.5,NA,1.5,NA,2,NA,3,NA,3,NA,3,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,2,1,1,1,1,1,2,1
"144",NA,1.33333333333333,NA,2,NA,1.28571428571429,NA,1.16666666666667,NA,0.5,NA,1.5,NA,1.5,NA,4.25,NA,4.5,NA,4,56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,2,2,1,3,1,2,1
"145",NA,3,NA,1.4,NA,1.28571428571429,NA,2.66666666666667,NA,3,NA,1.5,NA,3.5,NA,2.25,NA,3.5,NA,1,60,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,1,1,3,1,3,3,3
"146",NA,2,NA,1.4,NA,1.85714285714286,NA,3.66666666666667,NA,3.5,NA,3.5,NA,4,NA,4.25,NA,4,NA,4.5,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,2,1,1,1,1,3,2
"147",NA,2,NA,1.2,NA,1.28571428571429,NA,4.16666666666667,NA,4,NA,3.5,NA,5,NA,5,NA,5,NA,5,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,1,2,2,2
"148",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,2.33333333333333,NA,1.5,NA,2.5,NA,3,NA,3.25,NA,3,NA,3.5,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,1,1,1,1,1,1,1,3,1
"149",NA,3,NA,2.2,NA,1.57142857142857,NA,3.33333333333333,NA,2.5,NA,3.5,NA,4,NA,2.75,NA,3.5,NA,2,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,1,2,1,3,2,3,3,3
"150",NA,1.66666666666667,NA,1.4,NA,1.71428571428571,NA,4.33333333333333,NA,4,NA,4,NA,5,NA,4.5,NA,4.5,NA,4.5,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,1,1,3,1,1,3,1
"151",NA,1.66666666666667,NA,1.8,NA,1.85714285714286,NA,2.5,NA,2,NA,3.5,NA,2,NA,3.25,NA,5,NA,1.5,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,3,1,1,3,1,1,3,1
"152",NA,2,NA,1.4,NA,1.14285714285714,NA,3,NA,2.5,NA,2.5,NA,4,NA,4.25,NA,3.5,NA,5,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,2,3
"153",NA,2.33333333333333,NA,1.2,NA,1.85714285714286,NA,4,NA,3.5,NA,3.5,NA,5,NA,3.5,NA,4,NA,3,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,1,1,2,1,1,3,1,3
"154",NA,2.66666666666667,NA,1,NA,2.14285714285714,NA,3.16666666666667,NA,2.5,NA,3,NA,4,NA,3.75,NA,3.5,NA,4,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,3,1,1,1,2,3,3
"155",NA,2.33333333333333,NA,1,NA,2,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3.5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1,2,2,1,1,1,2,3,2
"156",NA,1.66666666666667,NA,1.4,NA,1.28571428571429,NA,4.66666666666667,NA,4.5,NA,4.5,NA,5,NA,4.5,NA,4.5,NA,4.5,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,1,3,1
"157",NA,1.66666666666667,NA,2.2,NA,1.71428571428571,NA,4.5,NA,4.5,NA,4.5,NA,4.5,NA,3.5,NA,3.5,NA,3.5,58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,3,1,1,1,3,1,1,3,1
"158",NA,1.66666666666667,NA,1.4,NA,1.85714285714286,NA,3,NA,3,NA,4,NA,2,NA,1.75,NA,1.5,NA,2,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,1,2,1,1,3,1,1,3,1
"159",NA,1.66666666666667,NA,1.6,NA,2,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,3.5,NA,3.5,NA,3.5,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,1,1,3,1,1,3,1
"160",NA,1.33333333333333,NA,1.8,NA,1.71428571428571,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,2,1,2,1,1,2,1
"161",NA,1.33333333333333,NA,1,NA,1,NA,1.66666666666667,NA,1,NA,2.5,NA,1.5,NA,4,NA,4,NA,4,59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,1
"162",NA,2.33333333333333,NA,1,NA,2.14285714285714,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,3,NA,3,NA,3,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,2,3,1,1,1,1,3,3
"163",NA,2,NA,1.2,NA,1.85714285714286,NA,3.16666666666667,NA,3,NA,3.5,NA,3,NA,3.5,NA,3.5,NA,3.5,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,2,2,1,2,1,2,2,2
"164",NA,3,NA,1,NA,1.28571428571429,NA,0.333333333333333,NA,0,NA,1,NA,0,NA,0.25,NA,0.5,NA,0,27,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,3,3,3
"165",NA,1,NA,1,NA,1.57142857142857,NA,2.66666666666667,NA,2,NA,2.5,NA,3.5,NA,4.75,NA,5,NA,4.5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,1,1
"166",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1.5,NA,1.5,NA,4.25,NA,4,NA,4.5,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",NA,3,NA,1.6,NA,1.71428571428571,NA,3.66666666666667,NA,4,NA,3.5,NA,3.5,NA,3,NA,3.5,NA,2.5,55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,1,1,2,1,3,3,3
"168",NA,2.33333333333333,NA,1.4,NA,1.71428571428571,NA,3,NA,3.5,NA,2.5,NA,3,NA,3.75,NA,4,NA,3.5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,1,1,1,2,1,2,3,2
"169",NA,1.33333333333333,NA,1.2,NA,1.42857142857143,NA,1.5,NA,2,NA,0,NA,2.5,NA,3.5,NA,3,NA,4,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,1,2,1
"170",NA,1.66666666666667,NA,1,NA,1.14285714285714,NA,3.66666666666667,NA,3.5,NA,4.5,NA,3,NA,3,NA,3,NA,3,27,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,3,1
"171",NA,2.33333333333333,NA,1.2,NA,1.57142857142857,NA,3,NA,3.5,NA,2.5,NA,3,NA,4,NA,4,NA,4,31,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,1,1,1,1,1,2,3,2
"172",NA,2.33333333333333,NA,1.2,NA,1.14285714285714,NA,3.66666666666667,NA,2,NA,4,NA,5,NA,3.25,NA,3.5,NA,3,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,2,1,3,1,3
"173",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,1.83333333333333,NA,1,NA,1.5,NA,3,NA,3.25,NA,3.5,NA,3,60,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,1,1,1,3,1
"174",NA,3,NA,1.4,NA,2.28571428571429,NA,3.83333333333333,NA,3.5,NA,3.5,NA,4.5,NA,3.5,NA,3.5,NA,3.5,60,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,3,1,1,1,1,3,3,3
"175",NA,3,NA,1.4,NA,1.57142857142857,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,3,1,3,3,3
"176",NA,1.33333333333333,NA,1.2,NA,1.28571428571429,NA,1.5,NA,1.5,NA,0.5,NA,2.5,NA,4.5,NA,4.5,NA,4.5,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,1,2,1
"177",NA,1,NA,1.4,NA,1.28571428571429,NA,3.33333333333333,NA,3,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3.5,62,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,3,1,1,1,1,1
"178",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,4.33333333333333,NA,4,NA,5,NA,4,NA,4.75,NA,5,NA,4.5,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,3,1
"179",NA,1.66666666666667,NA,1,NA,1.57142857142857,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,4.25,NA,4,NA,4.5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,3,1
"180",NA,1.66666666666667,NA,1,NA,1.28571428571429,NA,3.16666666666667,NA,4,NA,3,NA,2.5,NA,4.25,NA,4,NA,4.5,58,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,1,3,1
"181",NA,2.66666666666667,NA,1.2,NA,1.71428571428571,NA,1.5,NA,1.5,NA,2,NA,1,NA,1.75,NA,1.5,NA,2,52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,2,1,1,1,2,2,3,3
"182",NA,2.33333333333333,NA,1.4,NA,1.71428571428571,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,2,1,3,1,2,3,2
"183",NA,1.66666666666667,NA,1.4,NA,1.85714285714286,NA,1.83333333333333,NA,2.5,NA,1,NA,2,NA,0.75,NA,0.5,NA,1,67,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,2,1,1,1,1,1,3
"184",NA,2.33333333333333,NA,1.2,NA,1.57142857142857,NA,2.66666666666667,NA,3.5,NA,2.5,NA,2,NA,3.25,NA,2.5,NA,4,64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,1,2,2,2,3
"185",NA,1.66666666666667,NA,1.6,NA,1.71428571428571,NA,4.66666666666667,NA,5,NA,4.5,NA,4.5,NA,5,NA,5,NA,5,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,1,1,2,1,1,3,1
"186",NA,1.66666666666667,NA,1.4,NA,2.85714285714286,NA,3.83333333333333,NA,4,NA,4,NA,3.5,NA,4.25,NA,4.5,NA,4,29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,1,2,1,1,2,2
